Scientific_Name,Common_Name,Vendor,Product_Type,Tags,URL,Source,Found_In_Multiple_Sources
Selaginella willdenowii,Selaginella Willdenowii,IS,Terrarium Plant,Aquarium Plants; Care_Easy; Collection_Terrestrial Plants; Light_Low; oos; Price_5.00-15.99; Terrarium; terrarium plants,https://buceplant.com/products/selaginella-willdenowii,Buce Plant,No
Snowflake moss,Snowflake Moss,Aquarium Plants Factory,,Aquatic Mosses; Buy 2 Get 1 Free; Thuidium,https://aquariumplantsfactory.com/products/snowflake-moss,Aquarium Plants Factory,No
Species on,Bucephalandra Species on Coco Pad [Grower's Choice],Aquarium Plants Factory,,Bucephalandra,https://aquariumplantsfactory.com/products/bucephalandra-species-coco-pad,Aquarium Plants Factory,Yes
Species on,Bucephalandra Species on Small Driftwood [Grower's Choice],Aquarium Plants Factory,,Bucephalandra; Freshwater; Rare Plants,https://aquariumplantsfactory.com/products/bucephalandra-on-small-driftwood,Aquarium Plants Factory,Yes
Spiky moss,Spiky Moss,Aquarium Plants Factory,Aquarium Moss,Aquatic Mosses; Buy 2 Get 1 Free,https://aquariumplantsfactory.com/products/spiky-moss,Aquarium Plants Factory,Yes
Spiky moss,Spiky Moss Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,Aquatic Mosses; Freshwater; In Vitro Tissue Culture; Taxiphyllum,https://aquariumplantsfactory.com/products/taxiphyllum-spiky-moss-in-vitro,Aquarium Plants Factory,Yes
Spiky moss,Spiky Moss,BUCE,Moss,Aquarium Plant; aquarium plants; Aquatic Plants; Availability_In Stock; background; Care_Easy; Collection_Aquarium Plants; epiphyte; instock; Light_Low; Light_Medium; Low Tech; Moss; Origin_Asia; Price_16.00-24.99; Price_25.00-39.99; Price_5.00-15.99; Summer25,https://buceplant.com/products/spikey-moss,Buce Plant,Yes
Spiky moss,Spiky Moss on Stainless Steel,BUCE,Moss,Aquarium Plant; aquarium plant decor; aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; decor; epiphyte; Light_Low; Light_Medium; Low Tech; Moss; oos; Price_5.00-15.99,https://buceplant.com/products/spikey-moss-on-stainless-steel,Buce Plant,Yes
,Stargrass,Aquarium Plants Factory,Mid-Ground / Background Plants,Buy 2 Get 1 Free; Heteranthera,https://aquariumplantsfactory.com/products/heteranthera-zosterifolia,Aquarium Plants Factory,No
Staurogyne bihar,Staurogyne Bihar,CPA,Aquatic Plant,aquarium plant; aquarium plants; aquatic plants; Availability_In Stock; background; Care_Medium; Collection_Aquarium Plants; instock; Light_High; Light_Medium; midground; Origin_Asia; Price_5.00-15.99,https://buceplant.com/products/staurogyne-sp-bihar,Buce Plant,No
Staurogyne porto,Staurogyne Porto Velho,Aquarium Plants Factory,,Buy 2 Get 1 Free; Staurogyne,https://aquariumplantsfactory.com/products/staurogyne-porto-velho,Aquarium Plants Factory,No
Staurogyne repens,Staurogyne Repens,Aquarium Plants Factory,,Buy 2 Get 1 Free; Staurogyne,https://aquariumplantsfactory.com/products/staurogyne-repens,Aquarium Plants Factory,Yes
Staurogyne repens,Staurogyne Repens Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,In Vitro Tissue Culture; Staurogyne,https://aquariumplantsfactory.com/products/staurogyne-repens-in-vitro,Aquarium Plants Factory,Yes
Staurogyne repens,Staurogyne Repens White Albino Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,In Vitro Tissue Culture; Staurogyne,https://aquariumplantsfactory.com/products/staurogyne-repens-white-albino-vitro-culture,Aquarium Plants Factory,Yes
Staurogyne repens,Staurogyne Repens,Plants,Live Plants,Aquarium Co-Op; brand_live_plant; Carpeting Plants; Foreground Plants; High Light Plants; light-requirements_high-light-plants; Live Plant; live-plants; meta-related-article-foreground-plants; meta-related-article-how-to-plant; placement_foreground-plants; Stem Plants; type_carpeting-plants; type_stem-plants; USA_OK; wet_plant,https://aquariumcoop.com/products/staurogyne-repens,Aquarium Co-Op,Yes
Staurogyne repens,Staurogyne Repens UNS Tissue Culture,UNSTC,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Difficult; Care_Medium; Collection_Aquarium Plants; Collection_Tissue Culture; Foreground; instock; Light_High; Light_Medium; Midground; Origin_South America; potted plant; Price_5.00-15.99; restock; tissue culture; UNS,https://buceplant.com/products/staurogyne-repens-tissue-culture-cup,Buce Plant,Yes
Staurogyne repens,Staurogyne Repens Aquatic Farmer Tissue Culture,Aquatic Farmer,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; Brand_Aquatic Farmer; Care_Difficult; Care_Medium; Collection_Aquarium Plants; Collection_Tissue Culture; Foreground; instock; Light_High; Light_Medium; limited quantity; Midground; Origin_South America; Price_5.00-15.99; tissue culture,https://buceplant.com/products/staurogyne-repens-aquatic-farmer-tissue-culture,Buce Plant,Yes
Staurogyne repens,Staurogyne Repens,IS,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; Care_Difficult; Care_Medium; Collection_Aquarium Plants; Foreground; instock; Light_High; Light_Medium; Midground; Origin_South America; Price_16.00-24.99; Price_25.00-39.99; Price_5.00-15.99; restock; Summer25,https://buceplant.com/products/staurogyne-repens,Buce Plant,Yes
Staurogyne sp,Staurogyne sp Porto Velho,CPA,Aquatic Plant,Aquarium Plant; aquarium plants; Availability_In Stock; Care_Medium; Collection_Aquarium Plants; instock; Light_High; Light_Low; Light_Medium; Low Tech; Midground; Origin_Asia; Price_5.00-15.99; Stem Plant,https://buceplant.com/products/staurogyne-sp-porto-velho,Buce Plant,No
,Subwassertang,IS,Aquatic Plant,aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; floating plants; Light_Low; Light_Medium; Low Tech; Moss; oos; Price_5.00-15.99; restock,https://buceplant.com/products/subwassertang,Buce Plant,No
Subwassertang moss,Subwassertang Moss (Round Pellia),Aquarium Plants Factory,,Aquatic Mosses; Buy 2 Get 1 Free; Lomariopsis,https://aquariumplantsfactory.com/products/subwassertang-moss,Aquarium Plants Factory,No
Taiwan moss,Taiwan Moss,Aquarium Plants Factory,Aquarium Moss,Aquatic Mosses; Buy 2 Get 1 Free; Freshwater,https://aquariumplantsfactory.com/products/taiwan-moss,Aquarium Plants Factory,Yes
Taiwan moss,Taiwan Moss Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,Aquatic Mosses; In Vitro Tissue Culture; Vesicularia,https://aquariumplantsfactory.com/products/taxiphyllum-alternans-in-vitro,Aquarium Plants Factory,Yes
,Taxiphyllum 'Spiky Moss' Tissue Culture,Plants,Live Plants,Aquarium Co-Op; brand_live_plant; By Fish Tank Type_Betta Aquarium Plants; Easy Plants; light-requirements_low-light-plants; Live Plant; live-plants; Low Light Plants; meta-related-article-foreground-plants; meta-related-article-how-to-plant; Moss Plants; type_easy-aquarium-plants; type_moss; type_Tissue-Culture; USA_OK; wet_plant,https://aquariumcoop.com/products/taxiphyllum-spiky-moss,Aquarium Co-Op,No
Taxiphyllum alternans,Taxiphyllum alternans 'Taiwan Moss' Tissue Culture,Aquarium Co-Op,Live Plants,brand_live_plant; Easy Aquarium Plants; Easy Plants; light-requirements_low-light-plants; Live Plant; live-plants; Low Light Plants; meta-related-article-how-to-plant; Nano Aquarium Plants; Nano Plants; type_easy-aquarium-plants; type_Tissue-Culture; wet_plant,https://aquariumcoop.com/products/taxiphyllum-alternans-taiwan-tissue-culture,Aquarium Co-Op,No
Taxiphyllum barbieri,Taxiphyllum barbieri 'Bogor Moss' Tissue Culture,Aquarium Co-Op,Live Plants,brand_live_plant; Easy Aquarium Plants; Easy Plants; light-requirements_low-light-plants; Live Plant; live-plants; Low Light Plants; meta-related-article-how-to-plant; Nano Aquarium Plants; Nano Plants; type_easy-aquarium-plants; type_Tissue-Culture; wet_plant,https://aquariumcoop.com/products/taxiphyllum-barbieri-bogor-moss-tissue-culture,Aquarium Co-Op,No
Taxiphyllum sp,Taxiphyllum sp. Giant Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,Aquatic Mosses; Cryptocoryne; In Vitro Tissue Culture; Taxiphyllum,https://aquariumplantsfactory.com/products/taxiphyllum-sp-giant-in-vitro,Aquarium Plants Factory,Yes
Taxiphyllum sp,Taxiphyllum sp. ’Flame Moss’ Tissue Culture,Aquarium Co-Op,Live Plants,brand_live_plant; Easy Aquarium Plants; Easy Plants; light-requirements_low-light-plants; Live Plant; live-plants; Low Light Plants; meta-related-article-how-to-plant; Nano Aquarium Plants; Nano Plants; type_easy-aquarium-plants; type_Tissue-Culture; wet_plant,https://aquariumcoop.com/products/taxiphyllum-sp-flame-moss-tissue-culture,Aquarium Co-Op,Yes
Taxiphyllum sp,Taxiphyllum Sp Spiky Moss,IS,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Care_Easy; Collection_Aquarium Plants; Light_Low; Light_Medium; Low Tech; oos; Origin_Asia; Price_5.00-15.99,https://buceplant.com/products/taxiphyllum-sp-spiky-moss,Buce Plant,Yes
Team buce,Team Buce Plant Starter Pack,BUCE,Bucephalandra,aquarium plant; aquarium plants; aquatic plants; arrival; Availability_In Stock; best seller; Buce Friday; Bucephalandra; Care_Easy; Collection_Aquarium Plants; Collection_Bucephalandra; cryptober; essential; hot; instock; Light_Low; Light_Medium; Low Tech; Midground; plant pack; Price_25.00-39.99; Price_40.00-59.99; Price_60.00-79.99; Start Your 2025 Aquascape; stocking stuffers & gift ideas,https://buceplant.com/products/team-buce-plant-starter-pack,Buce Plant,Yes
Team buce,Team Buce Plant Potted Starter Pack,BUCE,Bucephalandra,aquarium plant; aquarium plants; aquatic plants; arrival; Availability_In Stock; Availability_On SALE; best seller; Buce Friday; Bucephalandra; Care_Easy; Collection_Aquarium Plants; Collection_Bucephalandra; essential; hot; instock; Light_Low; Light_Medium; Low Tech; Midground; plant pack; Price_40.00-59.99; Price_60.00-79.99; Summer25,https://buceplant.com/products/team-buce-plant-potted-buce-starter-pack,Buce Plant,Yes
Tiger lotus,Tiger Lotus Bulb,Plants,Live Plants,Aquarium Co-Op; background Plants; brand_live_plant; bulb; Bulb Plants; light-requirements_medium-light-plants; Live Plant; live-plants; Medium Light Plants; meta-related-article-5-red-plants; meta-related-article-background-plants; meta-related-article-how-to-plant; meta-related-article-tiger-lotus-care; Midground Plants; placement_background-plants; placement_midground-plants; Red Plants; type_bulb-plants; type_red-plants; USA_OK; wet_plant,https://aquariumcoop.com/products/tiger-lotus-bulb-only,Aquarium Co-Op,No
,Tissue Culture Plants Package [Grower’s Choice] – Premium Variety Pack,Aquarium Plants Factory,,In Vitro Tissue Culture,https://aquariumplantsfactory.com/products/vitro-culture-plants-package-growers-choice,Aquarium Plants Factory,No
Tonina fluviatilis,Tonina Fluviatilis Tissue Culture,UNSTC,Aquatic Plant,Aquarium Plant; aquarium plants; aquatic plants; Availability_In Stock; background; Care_Medium; Collection_Aquarium Plants; Collection_Tissue Culture; instock; Light_High; Light_Medium; limited quantity; midground; Price_5.00-15.99; Stem Plant; tissue culture,https://buceplant.com/products/tonina-fluviatilis-tissue-culture,Buce Plant,Yes
Tonina fluviatilis,Tonina Fluviatilis,IS,Aquatic Plant,Aquarium Plant; aquarium plants; aquatic plants; background; Care_Medium; Collection_Aquarium Plants; Light_High; Light_Medium; midground; oos; Price_16.00-24.99; Price_25.00-39.99; Price_5.00-15.99; Stem Plant,https://buceplant.com/products/tonina-fluviatilis,Buce Plant,Yes
Tropical water,Tropical Water Lilies Packages [Grower's Choice],Aquarium Plants Factory,,Lotus - Water Lilies & Pond Plants; Nymphaea; Sale; Tropical Water Lilies,https://aquariumplantsfactory.com/products/tropical-water-lilies-packages,Aquarium Plants Factory,No
Umbrella hair,Umbrella Hair Grass (Eleocharis Vivipara),ACW,Aquatic Plant,aquarium plant; Aquarium Plants; Aquatic Plants; Availability_In Stock; Care_Easy; Collection_Aquarium Plants; foreground; grass; hairgrass; instock; Light_High; Light_Medium; Origin_North America; potted plant; Price_0.99-4.99; Price_16.00-24.99; Price_5.00-15.99,https://buceplant.com/products/umbrella-hair-grass-eleocharis-vivipara,Buce Plant,No
Umbrella pennywort,Umbrella Pennywort (Hydrocotyle Verticillata),Aquarium Plants Factory,Floating Plants,Buy 2 Get 1 Free; Hydrocotyle,https://aquariumplantsfactory.com/products/hydrocotyle-verticillata,Aquarium Plants Factory,No
Utricularia graminifolia,Utricularia Graminifolia Vitro Culture,Aquarium Plants Factory,Tissue Culture Plants,In Vitro Tissue Culture; Utricularia,https://aquariumplantsfactory.com/products/utricularia-graminifolia-in-vitro,Aquarium Plants Factory,Yes
Utricularia graminifolia,Utricularia Graminifolia Aquatic Farmer Tissue Culture,Aquatic Farmer,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Availability_In Stock; Brand_Aquatic Farmer; Care_Medium; carpeting; Collection_Aquarium Plants; Collection_Tissue Culture; foreground; instock; Light_High; Light_Medium; Origin_Asia; Price_5.00-15.99; restock; tissue culture,https://buceplant.com/products/utricularia-graminifolia-tissue-culture,Buce Plant,Yes
Utricularia graminifolia,Utricularia Graminifolia Tissue Culture - Small Cup,UNSTC,Aquatic Plant,Aquarium Plant; aquarium plants; Aquatic Plants; Brand_Ultum Nature Systems; Care_Difficult; Collection_Aquarium Plants; Collection_Tissue Culture; Foreground; oos; Price_5.00-15.99; TC; tissue culture,https://buceplant.com/products/utricularia-graminifolia-tissue-culture-small-cup,Buce Plant,Yes
Utricularia graminifolia,Utricularia Graminifolia UNS Tissue Culture,ASA,Aquatic Plant,aquarium plant; Aquarium Plants; Aquatic Plants; Beginner; Care_Medium; carpeting; Collection_Aquarium Plants; Collection_Tissue Culture; foreground; invitro; Light_High; Light_Medium; oos; Origin_Asia; Price_5.00-15.99; tissue culture,https://buceplant.com/products/utricularia-graminifolia,Buce Plant,Yes
,Vallisneria,Plants,Live Plants,African Cichlid Aquarium Plants; African Cichlid Plants; Aquarium Co-Op; background Plants; bestsellers-resort; brand_live_plant; By Fish Tank Type_Goldfish Aquarium Plants; Easy Plants; Goldfish Plants; light-requirements_medium-light-plants; Live Plant; live-plants; Medium Light Plants; meta-related-article-background-plants; meta-related-article-how-to-plant; meta-related-article-how-to-set-up-an-easy-planted-tank-for-african-cichlids; meta-related-article-vallisneria; placement_background-plants; type_easy-aquarium-plants; USA_OK; wet_plant,https://aquariumcoop.com/products/vallisneria,Aquarium Co-Op,No
Vallisneria americana,Vallisneria Americana,Aquarium Plants Factory,,Buy 2 Get 1 Free; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-americana,Aquarium Plants Factory,Yes
Vallisneria americana,Vallisneria Americana,ACW,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Background; Care_Medium; Collection_Aquarium Plants; Light_High; Light_Low; Light_Medium; Low Tech; oos; Origin_Cosmopolitan; Price_16.00-24.99; Price_5.00-15.99,https://buceplant.com/products/vallisneria-americana,Buce Plant,Yes
Vallisneria contortionist,Vallisneria Contortionist,Aquarium Plants Factory,,Buy 2 Get 1 Free; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-contortionist,Aquarium Plants Factory,Yes
Vallisneria contortionist,Vallisneria Contortionist (Corkscrew Vallisneria),ACW,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; Background; Care_Medium; Collection_Aquarium Plants; Light_High; Light_Medium; oos; Origin_North America; Origin_South America; Price_0.99-4.99; Price_16.00-24.99; Price_5.00-15.99; restock,https://buceplant.com/products/vallisneria-contortionist,Buce Plant,Yes
Vallisneria gigantea,Vallisneria Gigantea,Aquarium Plants Factory,,Buy 2 Get 1 Free; Freshwater; Sale; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-gigantea,Aquarium Plants Factory,Yes
Vallisneria gigantea,Vallisneria Gigantea 'Rubra',ACW,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; arrival; Background; Care_Medium; Collection_Aquarium Plants; hot; Light_High; Light_Medium; oos; Origin_North America; Origin_South America; Price_16.00-24.99; Price_5.00-15.99; Summer25,https://buceplant.com/products/vallisneria-gigantea-rubra,Buce Plant,Yes
Vallisneria gigantea,Vallisneria Gigantea,ACW,Aquatic Plant,aquarium plants; Aquatic Plants; Background; Care_Medium; Collection_Aquarium Plants; Light_High; Light_Low; Light_Medium; Low Tech; oos; Origin_North America; Origin_South America; Price_16.00-24.99; Price_5.00-15.99; Summer25,https://buceplant.com/products/vallisneria-gigantea,Buce Plant,Yes
Vallisneria nana,Vallisneria Nana,Aquarium Plants Factory,,Buy 2 Get 1 Free; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-nana,Aquarium Plants Factory,Yes
Vallisneria nana,Vallisneria nana 'Striped',Aquarium Plants Factory,,Buy 2 Get 1 Free; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-nana-striped,Aquarium Plants Factory,Yes
Vallisneria nana,Vallisneria Nana,ACW,Aquatic Plant,aquarium plant; aquarium plants; Aquatic Plants; background; Care_Medium; Collection_Aquarium Plants; Light_High; Light_Medium; oos; Origin_North America; Origin_South America; Price_0.99-4.99; Price_16.00-24.99; Price_5.00-15.99,https://buceplant.com/products/vallisneria-nana,Buce Plant,Yes
Vallisneria rubra,Vallisneria Rubra,Aquarium Plants Factory,,Buy 2 Get 1 Free; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-rubra,Aquarium Plants Factory,No
Vallisneria spiralis,Vallisneria spiralis 'Leopard',Aquarium Plants Factory,,Buy 2 Get 1 Free; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-spiralis-leopard,Aquarium Plants Factory,Yes
Vallisneria spiralis,Vallisneria Spiralis (Jungle Val),Aquarium Plants Factory,,Buy 2 Get 1 Free; Vallisneria,https://aquariumplantsfactory.com/products/vallisneria-spiralis,Aquarium Plants Factory,Yes
